"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/analytics/today-reports/?urlId=404",1,0,2300,2277,2277,2277,17,0.02
"GET","/analytics/today-reports/?urlId=405",1,0,2300,2268,2268,2268,17,0.02
"GET","/analytics/today-reports/?urlId=406",1,0,2400,2373,2373,2373,17,0.02
"GET","/analytics/today-reports/?urlId=407",1,0,2400,2390,2390,2390,17,0.02
"GET","/analytics/today-reports/?urlId=408",1,0,1800,1787,1787,1787,17,0.02
"GET","/analytics/today-reports/?urlId=409",1,0,1800,1804,1804,1804,17,0.02
"GET","/analytics/today-reports/?urlId=41",1,0,43,43,43,43,17,0.02
"GET","/analytics/today-reports/?urlId=410",1,0,2400,2378,2378,2378,17,0.02
"GET","/analytics/today-reports/?urlId=411",1,0,2200,2159,2159,2159,17,0.02
"GET","/analytics/today-reports/?urlId=412",1,0,1200,1209,1209,1209,17,0.02
"GET","/analytics/today-reports/?urlId=413",1,0,1300,1252,1252,1252,17,0.02
"GET","/analytics/today-reports/?urlId=414",1,0,2400,2386,2386,2386,17,0.02
"GET","/analytics/today-reports/?urlId=415",1,0,2300,2296,2296,2296,17,0.02
"GET","/analytics/today-reports/?urlId=416",1,0,2400,2351,2351,2351,17,0.02
"GET","/analytics/today-reports/?urlId=417",1,0,1900,1856,1856,1856,17,0.02
"GET","/analytics/today-reports/?urlId=418",1,0,2300,2270,2270,2270,17,0.02
"GET","/analytics/today-reports/?urlId=419",1,0,1700,1725,1725,1725,17,0.02
"GET","/analytics/today-reports/?urlId=42",1,0,720,717,717,717,17,0.02
"GET","/analytics/today-reports/?urlId=420",1,0,2400,2374,2374,2374,17,0.02
"GET","/analytics/today-reports/?urlId=421",1,0,1100,1079,1079,1079,17,0.02
"GET","/analytics/today-reports/?urlId=422",1,0,1500,1450,1450,1450,17,0.02
"GET","/analytics/today-reports/?urlId=423",1,0,2300,2273,2273,2273,17,0.02
"GET","/analytics/today-reports/?urlId=424",1,0,2100,2127,2127,2127,17,0.02
"GET","/analytics/today-reports/?urlId=425",1,0,1600,1630,1630,1630,17,0.02
"GET","/analytics/today-reports/?urlId=426",1,0,1600,1645,1645,1645,17,0.02
"GET","/analytics/today-reports/?urlId=427",1,0,2400,2414,2414,2414,17,0.02
"GET","/analytics/today-reports/?urlId=428",1,0,1200,1201,1201,1201,17,0.02
"GET","/analytics/today-reports/?urlId=429",1,0,2100,2108,2108,2108,17,0.02
"GET","/analytics/today-reports/?urlId=43",1,0,840,836,836,836,17,0.02
"GET","/analytics/today-reports/?urlId=430",1,0,2400,2395,2395,2395,17,0.02
"GET","/analytics/today-reports/?urlId=431",1,0,2100,2139,2139,2139,17,0.02
"GET","/analytics/today-reports/?urlId=432",1,0,970,970,970,970,17,0.02
"GET","/analytics/today-reports/?urlId=433",1,0,2400,2394,2394,2394,17,0.02
"GET","/analytics/today-reports/?urlId=434",1,0,2400,2391,2391,2391,17,0.02
"GET","/analytics/today-reports/?urlId=435",1,0,1400,1429,1429,1429,17,0.02
"GET","/analytics/today-reports/?urlId=436",1,0,2000,1978,1978,1978,17,0.02
"GET","/analytics/today-reports/?urlId=437",1,0,2100,2147,2147,2147,17,0.02
"GET","/analytics/today-reports/?urlId=438",1,0,1200,1219,1219,1219,17,0.02
"GET","/analytics/today-reports/?urlId=439",1,0,2300,2296,2296,2296,17,0.02
"GET","/analytics/today-reports/?urlId=44",1,0,910,910,910,910,17,0.02
"GET","/analytics/today-reports/?urlId=440",1,0,2300,2267,2267,2267,17,0.02
"GET","/analytics/today-reports/?urlId=441",1,0,1800,1781,1781,1781,17,0.02
"GET","/analytics/today-reports/?urlId=442",1,0,2100,2087,2087,2087,17,0.02
"GET","/analytics/today-reports/?urlId=443",1,0,2100,2086,2086,2086,17,0.02
"GET","/analytics/today-reports/?urlId=444",1,0,1700,1742,1742,1742,17,0.02
"GET","/analytics/today-reports/?urlId=445",1,0,2100,2061,2061,2061,17,0.02
"GET","/analytics/today-reports/?urlId=446",1,0,1600,1627,1627,1627,17,0.02
"GET","/analytics/today-reports/?urlId=447",1,0,2300,2280,2280,2280,17,0.02
"GET","/analytics/today-reports/?urlId=448",1,0,2100,2141,2141,2141,17,0.02
"GET","/analytics/today-reports/?urlId=449",1,0,1700,1704,1704,1704,17,0.02
"GET","/analytics/today-reports/?urlId=45",1,0,670,668,668,668,17,0.02
"GET","/analytics/today-reports/?urlId=450",1,0,2400,2370,2370,2370,17,0.02
"GET","/analytics/today-reports/?urlId=451",1,0,920,916,916,916,17,0.02
"GET","/analytics/today-reports/?urlId=452",1,0,1700,1660,1660,1660,17,0.02
"GET","/analytics/today-reports/?urlId=453",1,0,1900,1900,1900,1900,17,0.02
"GET","/analytics/today-reports/?urlId=454",1,0,2400,2434,2434,2434,17,0.02
"GET","/analytics/today-reports/?urlId=455",1,0,1200,1204,1204,1204,17,0.02
"GET","/analytics/today-reports/?urlId=456",1,0,1500,1506,1506,1506,17,0.02
"GET","/analytics/today-reports/?urlId=457",1,0,2300,2261,2261,2261,17,0.02
"GET","/analytics/today-reports/?urlId=458",1,0,1200,1210,1210,1210,17,0.02
"GET","/analytics/today-reports/?urlId=459",1,0,2400,2403,2403,2403,17,0.02
"GET","/analytics/today-reports/?urlId=46",1,0,1400,1358,1358,1358,17,0.02
"GET","/analytics/today-reports/?urlId=460",1,0,1400,1419,1419,1419,17,0.02
"GET","/analytics/today-reports/?urlId=461",1,0,2100,2057,2057,2057,17,0.02
"GET","/analytics/today-reports/?urlId=462",1,0,1400,1387,1387,1387,17,0.02
"GET","/analytics/today-reports/?urlId=463",1,0,2400,2435,2435,2435,17,0.02
"GET","/analytics/today-reports/?urlId=464",1,0,1600,1626,1626,1626,17,0.02
"GET","/analytics/today-reports/?urlId=465",1,0,1200,1195,1195,1195,17,0.02
"GET","/analytics/today-reports/?urlId=466",1,0,1300,1279,1279,1279,17,0.02
"GET","/analytics/today-reports/?urlId=467",1,0,1500,1546,1546,1546,17,0.02
"GET","/analytics/today-reports/?urlId=468",1,0,1300,1347,1347,1347,17,0.02
"GET","/analytics/today-reports/?urlId=469",1,0,760,762,762,762,17,0.02
"GET","/analytics/today-reports/?urlId=47",1,0,1200,1181,1181,1181,17,0.02
"GET","/analytics/today-reports/?urlId=470",1,0,680,681,681,681,17,0.02
"GET","/analytics/today-reports/?urlId=471",1,0,1400,1413,1413,1413,17,0.02
"GET","/analytics/today-reports/?urlId=472",1,0,1200,1183,1183,1183,17,0.02
"GET","/analytics/today-reports/?urlId=473",1,0,810,810,810,810,17,0.02
"GET","/analytics/today-reports/?urlId=474",1,0,1500,1525,1525,1525,17,0.02
"GET","/analytics/today-reports/?urlId=475",1,0,2300,2322,2322,2322,17,0.02
"GET","/analytics/today-reports/?urlId=476",1,0,2300,2279,2279,2279,17,0.02
"GET","/analytics/today-reports/?urlId=477",1,0,1600,1613,1613,1613,17,0.02
"GET","/analytics/today-reports/?urlId=478",1,0,740,740,740,740,17,0.02
"GET","/analytics/today-reports/?urlId=479",1,0,2300,2303,2303,2303,17,0.02
"GET","/analytics/today-reports/?urlId=48",1,0,1300,1327,1327,1327,17,0.02
"GET","/analytics/today-reports/?urlId=480",1,0,2200,2204,2204,2204,17,0.02
"GET","/analytics/today-reports/?urlId=481",1,0,800,800,800,800,17,0.02
"GET","/analytics/today-reports/?urlId=482",1,0,2200,2247,2247,2247,17,0.02
"GET","/analytics/today-reports/?urlId=483",1,0,1300,1279,1279,1279,17,0.02
"GET","/analytics/today-reports/?urlId=484",1,0,2400,2402,2402,2402,17,0.02
"GET","/analytics/today-reports/?urlId=485",1,0,1800,1796,1796,1796,17,0.02
"GET","/analytics/today-reports/?urlId=486",1,0,2400,2398,2398,2398,17,0.02
"GET","/analytics/today-reports/?urlId=487",1,0,1800,1795,1795,1795,17,0.02
"GET","/analytics/today-reports/?urlId=488",1,0,1200,1167,1167,1167,17,0.02
"GET","/analytics/today-reports/?urlId=489",1,0,1300,1313,1313,1313,17,0.02
"GET","/analytics/today-reports/?urlId=49",1,0,1300,1252,1252,1252,17,0.02
"GET","/analytics/today-reports/?urlId=490",1,0,1200,1198,1198,1198,17,0.02
"GET","/analytics/today-reports/?urlId=491",1,0,1200,1219,1219,1219,17,0.02
"GET","/analytics/today-reports/?urlId=492",1,0,2300,2335,2335,2335,17,0.02
"GET","/analytics/today-reports/?urlId=493",1,0,1800,1810,1810,1810,17,0.02
"GET","/analytics/today-reports/?urlId=494",1,0,530,531,531,531,17,0.02
"GET","/analytics/today-reports/?urlId=495",1,0,2300,2261,2261,2261,17,0.02
"GET","/analytics/today-reports/?urlId=496",1,0,2100,2059,2059,2059,17,0.02
"GET","/analytics/today-reports/?urlId=497",1,0,2100,2096,2096,2096,17,0.02
"GET","/analytics/today-reports/?urlId=498",1,0,1300,1345,1345,1345,17,0.02
"GET","/analytics/today-reports/?urlId=499",1,0,1800,1776,1776,1776,17,0.02
"GET","/analytics/today-reports/?urlId=5",1,0,49,49,49,49,17,0.02
"GET","/analytics/today-reports/?urlId=50",1,0,1800,1796,1796,1796,17,0.02
"GET","/analytics/today-reports/?urlId=500",1,0,2200,2235,2235,2235,17,0.02
"GET","/analytics/today-reports/?urlId=501",1,0,1800,1777,1777,1777,17,0.02
"GET","/analytics/today-reports/?urlId=502",1,0,1800,1783,1783,1783,17,0.02
"GET","/analytics/today-reports/?urlId=503",1,0,1300,1344,1344,1344,17,0.02
"GET","/analytics/today-reports/?urlId=504",1,0,2200,2160,2160,2160,17,0.02
"GET","/analytics/today-reports/?urlId=505",1,0,2400,2355,2355,2355,17,0.02
"GET","/analytics/today-reports/?urlId=506",1,0,2400,2409,2409,2409,17,0.02
"GET","/analytics/today-reports/?urlId=507",1,0,1600,1642,1642,1642,17,0.02
"GET","/analytics/today-reports/?urlId=508",1,0,2100,2101,2101,2101,17,0.02
"GET","/analytics/today-reports/?urlId=509",1,0,1400,1440,1440,1440,17,0.02
"GET","/analytics/today-reports/?urlId=51",1,0,1700,1742,1742,1742,17,0.02
"GET","/analytics/today-reports/?urlId=510",1,0,600,599,599,599,17,0.02
"GET","/analytics/today-reports/?urlId=511",1,0,2300,2326,2326,2326,17,0.02
"GET","/analytics/today-reports/?urlId=512",1,0,1900,1937,1937,1937,17,0.02
"GET","/analytics/today-reports/?urlId=513",1,0,2200,2196,2196,2196,17,0.02
"GET","/analytics/today-reports/?urlId=514",1,0,1900,1941,1941,1941,17,0.02
"GET","/analytics/today-reports/?urlId=515",1,0,2300,2329,2329,2329,17,0.02
"GET","/analytics/today-reports/?urlId=516",1,0,1800,1754,1754,1754,17,0.02
"GET","/analytics/today-reports/?urlId=517",1,0,2100,2057,2057,2057,17,0.02
"GET","/analytics/today-reports/?urlId=518",1,0,800,801,801,801,17,0.02
"GET","/analytics/today-reports/?urlId=519",1,0,2100,2070,2070,2070,17,0.02
"GET","/analytics/today-reports/?urlId=52",1,0,62,62,62,62,17,0.02
"GET","/analytics/today-reports/?urlId=520",1,0,1200,1182,1182,1182,17,0.02
"GET","/analytics/today-reports/?urlId=521",1,0,1100,1058,1058,1058,17,0.02
"GET","/analytics/today-reports/?urlId=522",1,0,2100,2063,2063,2063,17,0.02
"GET","/analytics/today-reports/?urlId=523",1,0,2200,2160,2160,2160,17,0.02
"GET","/analytics/today-reports/?urlId=524",1,0,470,467,467,467,17,0.02
"GET","/analytics/today-reports/?urlId=525",1,0,460,460,460,460,17,0.02
"GET","/analytics/today-reports/?urlId=526",1,0,2200,2195,2195,2195,17,0.02
"GET","/analytics/today-reports/?urlId=527",1,0,1200,1194,1194,1194,17,0.02
"GET","/analytics/today-reports/?urlId=528",1,0,1900,1865,1865,1865,17,0.02
"GET","/analytics/today-reports/?urlId=529",1,0,630,626,626,626,17,0.02
"GET","/analytics/today-reports/?urlId=53",1,0,62,62,62,62,17,0.02
"GET","/analytics/today-reports/?urlId=530",1,0,1600,1638,1638,1638,17,0.02
"GET","/analytics/today-reports/?urlId=531",1,0,450,450,450,450,17,0.02
"GET","/analytics/today-reports/?urlId=532",1,0,2200,2161,2161,2161,17,0.02
"GET","/analytics/today-reports/?urlId=533",1,0,1000,1040,1040,1040,17,0.02
"GET","/analytics/today-reports/?urlId=534",1,0,2300,2260,2260,2260,17,0.02
"GET","/analytics/today-reports/?urlId=535",1,0,590,586,586,586,17,0.02
"GET","/analytics/today-reports/?urlId=536",1,0,330,325,325,325,17,0.02
"GET","/analytics/today-reports/?urlId=537",1,0,550,546,546,546,17,0.02
"GET","/analytics/today-reports/?urlId=538",1,0,1200,1242,1242,1242,17,0.02
"GET","/analytics/today-reports/?urlId=539",1,0,1600,1625,1625,1625,17,0.02
"GET","/analytics/today-reports/?urlId=54",1,0,1800,1781,1781,1781,17,0.02
"GET","/analytics/today-reports/?urlId=540",1,0,200,196,196,196,17,0.02
"GET","/analytics/today-reports/?urlId=541",1,0,1600,1637,1637,1637,17,0.02
"GET","/analytics/today-reports/?urlId=542",1,0,990,989,989,989,17,0.02
"GET","/analytics/today-reports/?urlId=543",1,0,2300,2277,2277,2277,17,0.02
"GET","/analytics/today-reports/?urlId=544",1,0,350,349,349,349,17,0.02
"GET","/analytics/today-reports/?urlId=545",1,0,2100,2063,2063,2063,17,0.02
"GET","/analytics/today-reports/?urlId=546",1,0,260,257,257,257,17,0.02
"GET","/analytics/today-reports/?urlId=547",1,0,740,738,738,738,17,0.02
"GET","/analytics/today-reports/?urlId=548",1,0,1900,1909,1909,1909,17,0.02
"GET","/analytics/today-reports/?urlId=549",1,0,2100,2075,2075,2075,17,0.02
"GET","/analytics/today-reports/?urlId=55",1,0,1300,1268,1268,1268,17,0.02
"GET","/analytics/today-reports/?urlId=550",1,0,920,921,921,921,17,0.02
"GET","/analytics/today-reports/?urlId=551",1,0,28,28,28,28,17,0.02
"GET","/analytics/today-reports/?urlId=552",1,0,26,26,26,26,17,0.02
"GET","/analytics/today-reports/?urlId=553",1,0,420,419,419,419,17,0.02
"GET","/analytics/today-reports/?urlId=554",1,0,1100,1050,1050,1050,17,0.02
"GET","/analytics/today-reports/?urlId=555",1,0,1700,1724,1724,1724,17,0.02
"GET","/analytics/today-reports/?urlId=556",1,0,1900,1942,1942,1942,17,0.02
"GET","/analytics/today-reports/?urlId=557",1,0,960,955,955,955,17,0.02
"GET","/analytics/today-reports/?urlId=558",1,0,70,70,70,70,17,0.02
"GET","/analytics/today-reports/?urlId=559",1,0,370,365,365,365,17,0.02
"GET","/analytics/today-reports/?urlId=56",1,0,2200,2161,2161,2161,17,0.02
"GET","/analytics/today-reports/?urlId=560",1,0,1900,1910,1910,1910,17,0.02
"GET","/analytics/today-reports/?urlId=561",1,0,420,417,417,417,17,0.02
"GET","/analytics/today-reports/?urlId=562",1,0,860,855,855,855,17,0.02
"GET","/analytics/today-reports/?urlId=563",1,0,60,60,60,60,17,0.02
"GET","/analytics/today-reports/?urlId=564",1,0,410,414,414,414,17,0.02
"GET","/analytics/today-reports/?urlId=565",1,0,1000,1001,1001,1001,17,0.02
"GET","/analytics/today-reports/?urlId=566",1,0,280,281,281,281,17,0.02
"GET","/analytics/today-reports/?urlId=567",1,0,1800,1762,1762,1762,17,0.02
"GET","/analytics/today-reports/?urlId=568",1,0,2200,2156,2156,2156,17,0.02
"GET","/analytics/today-reports/?urlId=569",1,0,2200,2190,2190,2190,17,0.02
"GET","/analytics/today-reports/?urlId=57",1,0,200,201,201,201,17,0.02
"GET","/analytics/today-reports/?urlId=570",1,0,360,357,357,357,17,0.02
"GET","/analytics/today-reports/?urlId=571",1,0,270,266,266,266,17,0.02
"GET","/analytics/today-reports/?urlId=572",1,0,990,993,993,993,17,0.02
"GET","/analytics/today-reports/?urlId=573",1,0,180,178,178,178,17,0.02
"GET","/analytics/today-reports/?urlId=574",1,0,2000,1978,1978,1978,17,0.02
"GET","/analytics/today-reports/?urlId=575",1,0,1900,1926,1926,1926,17,0.02
"GET","/analytics/today-reports/?urlId=576",1,0,1900,1907,1907,1907,17,0.02
"GET","/analytics/today-reports/?urlId=577",1,0,1300,1324,1324,1324,17,0.02
"GET","/analytics/today-reports/?urlId=578",1,0,490,493,493,493,17,0.02
"GET","/analytics/today-reports/?urlId=579",1,0,430,434,434,434,17,0.02
"GET","/analytics/today-reports/?urlId=58",1,0,1600,1593,1593,1593,17,0.02
"GET","/analytics/today-reports/?urlId=580",1,0,280,278,278,278,17,0.02
"GET","/analytics/today-reports/?urlId=581",1,0,420,418,418,418,17,0.02
"GET","/analytics/today-reports/?urlId=582",1,0,1700,1746,1746,1746,17,0.02
"GET","/analytics/today-reports/?urlId=583",1,0,360,359,359,359,17,0.02
"GET","/analytics/today-reports/?urlId=584",1,0,1600,1628,1628,1628,17,0.02
"GET","/analytics/today-reports/?urlId=585",1,0,690,693,693,693,17,0.02
"GET","/analytics/today-reports/?urlId=586",1,0,37,37,37,37,17,0.02
"GET","/analytics/today-reports/?urlId=587",1,0,2100,2092,2092,2092,17,0.02
"GET","/analytics/today-reports/?urlId=588",1,0,180,175,175,175,17,0.02
"GET","/analytics/today-reports/?urlId=589",1,0,2000,1970,1970,1970,17,0.02
"GET","/analytics/today-reports/?urlId=59",1,0,1500,1530,1530,1530,17,0.02
"GET","/analytics/today-reports/?urlId=590",1,0,100,101,101,101,17,0.02
"GET","/analytics/today-reports/?urlId=591",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=592",1,0,1900,1894,1894,1894,17,0.02
"GET","/analytics/today-reports/?urlId=593",1,0,1800,1755,1755,1755,17,0.02
"GET","/analytics/today-reports/?urlId=594",1,0,1800,1797,1797,1797,17,0.02
"GET","/analytics/today-reports/?urlId=595",1,0,1800,1780,1780,1780,17,0.02
"GET","/analytics/today-reports/?urlId=596",1,0,200,197,197,197,17,0.02
"GET","/analytics/today-reports/?urlId=597",1,0,740,738,738,738,17,0.02
"GET","/analytics/today-reports/?urlId=598",1,0,410,405,405,405,17,0.02
"GET","/analytics/today-reports/?urlId=599",1,0,1600,1568,1568,1568,17,0.02
"GET","/analytics/today-reports/?urlId=6",1,0,1400,1353,1353,1353,17,0.02
"GET","/analytics/today-reports/?urlId=60",1,0,1900,1925,1925,1925,17,0.02
"GET","/analytics/today-reports/?urlId=600",1,0,1900,1905,1905,1905,17,0.02
"GET","/analytics/today-reports/?urlId=601",1,0,900,901,901,901,17,0.02
"GET","/analytics/today-reports/?urlId=602",1,0,860,855,855,855,17,0.02
"GET","/analytics/today-reports/?urlId=603",1,0,1000,1040,1040,1040,17,0.02
"GET","/analytics/today-reports/?urlId=604",1,0,1000,1003,1003,1003,17,0.02
"GET","/analytics/today-reports/?urlId=605",1,0,50,50,50,50,17,0.02
"GET","/analytics/today-reports/?urlId=606",1,0,83,83,83,83,17,0.02
"GET","/analytics/today-reports/?urlId=607",1,0,320,315,315,315,17,0.02
"GET","/analytics/today-reports/?urlId=608",1,0,470,471,471,471,17,0.02
"GET","/analytics/today-reports/?urlId=609",1,0,2000,2042,2042,2042,17,0.02
"GET","/analytics/today-reports/?urlId=61",1,0,72,72,72,72,17,0.02
"GET","/analytics/today-reports/?urlId=610",1,0,1600,1608,1608,1608,17,0.02
"GET","/analytics/today-reports/?urlId=611",1,0,1700,1655,1655,1655,17,0.02
"GET","/analytics/today-reports/?urlId=612",1,0,1900,1945,1945,1945,17,0.02
"GET","/analytics/today-reports/?urlId=613",1,0,1300,1284,1284,1284,17,0.02
"GET","/analytics/today-reports/?urlId=614",1,0,710,705,705,705,17,0.02
"GET","/analytics/today-reports/?urlId=615",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=616",1,0,12,12,12,12,17,0.02
"GET","/analytics/today-reports/?urlId=617",1,0,1700,1734,1734,1734,17,0.02
"GET","/analytics/today-reports/?urlId=618",1,0,1900,1916,1916,1916,17,0.02
"GET","/analytics/today-reports/?urlId=619",1,0,370,369,369,369,17,0.02
"GET","/analytics/today-reports/?urlId=62",1,0,2200,2163,2163,2163,17,0.02
"GET","/analytics/today-reports/?urlId=620",1,0,940,943,943,943,17,0.02
"GET","/analytics/today-reports/?urlId=621",1,0,790,794,794,794,17,0.02
"GET","/analytics/today-reports/?urlId=622",1,0,290,285,285,285,17,0.02
"GET","/analytics/today-reports/?urlId=623",1,0,240,236,236,236,17,0.02
"GET","/analytics/today-reports/?urlId=624",1,0,140,140,140,140,17,0.02
"GET","/analytics/today-reports/?urlId=625",1,0,2000,1969,1969,1969,17,0.02
"GET","/analytics/today-reports/?urlId=626",1,0,30,30,30,30,17,0.02
"GET","/analytics/today-reports/?urlId=627",1,0,1100,1063,1063,1063,17,0.02
"GET","/analytics/today-reports/?urlId=628",1,0,1500,1535,1535,1535,17,0.02
"GET","/analytics/today-reports/?urlId=629",1,0,26,26,26,26,17,0.02
"GET","/analytics/today-reports/?urlId=63",1,0,640,639,639,639,17,0.02
"GET","/analytics/today-reports/?urlId=630",1,0,450,448,448,448,17,0.02
"GET","/analytics/today-reports/?urlId=631",1,0,21,21,21,21,17,0.02
"GET","/analytics/today-reports/?urlId=632",1,0,1100,1084,1084,1084,17,0.02
"GET","/analytics/today-reports/?urlId=633",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=634",1,0,12,12,12,12,17,0.02
"GET","/analytics/today-reports/?urlId=635",1,0,250,246,246,246,17,0.02
"GET","/analytics/today-reports/?urlId=636",1,0,1500,1501,1501,1501,17,0.02
"GET","/analytics/today-reports/?urlId=637",1,0,1000,1001,1001,1001,17,0.02
"GET","/analytics/today-reports/?urlId=638",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=639",1,0,1000,1048,1048,1048,17,0.02
"GET","/analytics/today-reports/?urlId=64",1,0,1300,1271,1271,1271,17,0.02
"GET","/analytics/today-reports/?urlId=640",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=641",1,0,700,697,697,697,17,0.02
"GET","/analytics/today-reports/?urlId=642",1,0,400,395,395,395,17,0.02
"GET","/analytics/today-reports/?urlId=643",1,0,270,269,269,269,17,0.02
"GET","/analytics/today-reports/?urlId=644",1,0,1300,1256,1256,1256,17,0.02
"GET","/analytics/today-reports/?urlId=645",1,0,37,37,37,37,17,0.02
"GET","/analytics/today-reports/?urlId=646",1,0,700,697,697,697,17,0.02
"GET","/analytics/today-reports/?urlId=647",1,0,840,836,836,836,17,0.02
"GET","/analytics/today-reports/?urlId=648",1,0,990,994,994,994,17,0.02
"GET","/analytics/today-reports/?urlId=649",1,0,760,762,762,762,17,0.02
"GET","/analytics/today-reports/?urlId=65",1,0,750,746,746,746,17,0.02
"GET","/analytics/today-reports/?urlId=650",1,0,17,17,17,17,17,0.02
"GET","/analytics/today-reports/?urlId=651",1,0,1400,1406,1406,1406,17,0.02
"GET","/analytics/today-reports/?urlId=652",1,0,9,9,9,9,17,0.02
"GET","/analytics/today-reports/?urlId=653",1,0,1300,1263,1263,1263,17,0.02
"GET","/analytics/today-reports/?urlId=654",1,0,410,405,405,405,17,0.02
"GET","/analytics/today-reports/?urlId=655",1,0,9,9,9,9,17,0.02
"GET","/analytics/today-reports/?urlId=656",1,0,8,8,8,8,17,0.02
"GET","/analytics/today-reports/?urlId=657",1,0,430,434,434,434,17,0.02
"GET","/analytics/today-reports/?urlId=658",1,0,15,15,15,15,17,0.02
"GET","/analytics/today-reports/?urlId=659",1,0,19,19,19,19,17,0.02
"GET","/analytics/today-reports/?urlId=66",1,0,2300,2264,2264,2264,17,0.02
"GET","/analytics/today-reports/?urlId=660",1,0,1200,1184,1184,1184,17,0.02
"GET","/analytics/today-reports/?urlId=661",1,0,190,186,186,186,17,0.02
"GET","/analytics/today-reports/?urlId=662",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=663",1,0,1200,1239,1239,1239,17,0.02
"GET","/analytics/today-reports/?urlId=664",1,0,570,567,567,567,17,0.02
"GET","/analytics/today-reports/?urlId=665",1,0,1200,1171,1171,1171,17,0.02
"GET","/analytics/today-reports/?urlId=666",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=667",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=668",1,0,47,47,47,47,17,0.02
"GET","/analytics/today-reports/?urlId=669",1,0,21,21,21,21,17,0.02
"GET","/analytics/today-reports/?urlId=67",1,0,730,729,729,729,17,0.02
"GET","/analytics/today-reports/?urlId=670",1,0,12,12,12,12,17,0.02
"GET","/analytics/today-reports/?urlId=671",1,0,650,647,647,647,17,0.02
"GET","/analytics/today-reports/?urlId=672",1,0,13,13,13,13,17,0.02
"GET","/analytics/today-reports/?urlId=673",1,0,860,860,860,860,17,0.02
"GET","/analytics/today-reports/?urlId=674",1,0,91,91,91,91,17,0.02
"GET","/analytics/today-reports/?urlId=675",1,0,640,637,637,637,17,0.02
"GET","/analytics/today-reports/?urlId=676",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=677",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=678",1,0,26,26,26,26,17,0.02
"GET","/analytics/today-reports/?urlId=679",1,0,16,16,16,16,17,0.02
"GET","/analytics/today-reports/?urlId=68",1,0,1100,1110,1110,1110,17,0.02
"GET","/analytics/today-reports/?urlId=680",1,0,29,29,29,29,17,0.02
"GET","/analytics/today-reports/?urlId=681",1,0,41,41,41,41,17,0.02
"GET","/analytics/today-reports/?urlId=682",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=683",1,0,18,18,18,18,17,0.02
"GET","/analytics/today-reports/?urlId=684",1,0,14,14,14,14,17,0.02
"GET","/analytics/today-reports/?urlId=685",1,0,780,779,779,779,17,0.02
"GET","/analytics/today-reports/?urlId=686",1,0,660,660,660,660,17,0.02
"GET","/analytics/today-reports/?urlId=687",1,0,120,120,120,120,17,0.02
"GET","/analytics/today-reports/?urlId=688",1,0,660,659,659,659,17,0.02
"GET","/analytics/today-reports/?urlId=689",1,0,8,8,8,8,17,0.02
"GET","/analytics/today-reports/?urlId=69",1,0,140,143,143,143,17,0.02
"GET","/analytics/today-reports/?urlId=690",1,0,59,59,59,59,17,0.02
"GET","/analytics/today-reports/?urlId=691",1,0,10,10,10,10,17,0.02
"GET","/analytics/today-reports/?urlId=692",1,0,340,335,335,335,17,0.02
"GET","/analytics/today-reports/?urlId=693",1,0,18,18,18,18,17,0.02
"GET","/analytics/today-reports/?urlId=694",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=695",1,0,25,25,25,25,17,0.02
"GET","/analytics/today-reports/?urlId=696",1,0,28,28,28,28,17,0.02
"GET","/analytics/today-reports/?urlId=697",1,0,29,29,29,29,17,0.02
"GET","/analytics/today-reports/?urlId=698",1,0,33,33,33,33,17,0.02
"GET","/analytics/today-reports/?urlId=699",1,0,180,183,183,183,17,0.02
"GET","/analytics/today-reports/?urlId=7",1,0,510,509,509,509,17,0.02
"GET","/analytics/today-reports/?urlId=70",1,0,1400,1377,1377,1377,17,0.02
"GET","/analytics/today-reports/?urlId=700",1,0,20,20,20,20,17,0.02
"GET","/analytics/today-reports/?urlId=701",1,0,23,23,23,23,17,0.02
"GET","/analytics/today-reports/?urlId=702",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=703",1,0,40,40,40,40,17,0.02
"GET","/analytics/today-reports/?urlId=704",1,0,36,36,36,36,17,0.02
"GET","/analytics/today-reports/?urlId=705",1,0,21,21,21,21,17,0.02
"GET","/analytics/today-reports/?urlId=706",1,0,40,40,40,40,17,0.02
"GET","/analytics/today-reports/?urlId=707",1,0,11,11,11,11,17,0.02
"GET","/analytics/today-reports/?urlId=708",1,0,9,9,9,9,17,0.02
